movieId,title,genres,year,imdbId,imdbLink,poster,youtubeId,tags,r_counter
86,White Squall,"Action, Adventure, Drama",1996,0118158,http://www.imdb.com/title/tt118158,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTI5NjIzMTI5OV5BMl5BanBnXkFtZTcwMjY0MzAyMQ@@._V1_UY268_CR2,0,182,268_AL_.jpg",69ZoLvE9SpQ,None,15
87,Dunston Checks In,"Children, Comedy",1996,0116151,http://www.imdb.com/title/tt116151,"https://images-na.ssl-images-amazon.com/images/M/MV5BN2RhOTA4YzAtNTg3NC00NmYxLWI1YjQtYzM4NTJlYzVhZGYwXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg",FjPueQfeQLs,None,7
88,Black Sheep,Comedy,1996,0115697,http://www.imdb.com/title/tt115697,"https://images-na.ssl-images-amazon.com/images/M/MV5BYjc2NzU0YjUtYzkyNS00NjcwLWJiM2QtM2Y3YjFhMTQ0M2I3XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg",BRgCb1QjOv4,None,16
89,Nick of Time,"Action, Thriller",1995,0113972,http://www.imdb.com/title/tt113972,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjE1OTk4OTM2NF5BMl5BanBnXkFtZTYwNzE4OTc4._V1_UY268_CR3,0,182,268_AL_.jpg",o6trRzB8fiA,None,10
92,Mary Reilly,"Drama, Horror, Thriller",1996,0117002,http://www.imdb.com/title/tt117002,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTM2MzEzNTc2NF5BMl5BanBnXkFtZTYwNTI5NjU5._V1_UY268_CR0,0,182,268_AL_.jpg",qgHHBYzgL-s,['Jekyll and Hyde'],8
93,Vampire in Brooklyn,"Comedy, Horror, Romance",1995,0114825,http://www.imdb.com/title/tt114825,"https://images-na.ssl-images-amazon.com/images/M/MV5BNWFlYjJiYzUtNWE1YS00YzM5LTkxYzMtN2FlMjI4NTNlNzExXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg",HBel3A1-f2c,None,9
94,Beautiful Girls,"Comedy, Drama, Romance",1996,0115639,http://www.imdb.com/title/tt115639,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTI4NjU0NDM0NV5BMl5BanBnXkFtZTYwODU5MjY5._V1_UY268_CR2,0,182,268_AL_.jpg",0AvkCamSj5o,None,10
95,Broken Arrow,"Action, Adventure, Thriller",1996,0115759,http://www.imdb.com/title/tt115759,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTY1NTQzMDQwMF5BMl5BanBnXkFtZTYwOTQ1OTk4._V1_UY268_CR3,0,182,268_AL_.jpg",De29KipeZQw,None,84
96,In the Bleak Midwinter,"Comedy, Drama",1995,0113403,http://www.imdb.com/title/tt113403,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTIyMDEwMDAyMl5BMl5BanBnXkFtZTYwOTUwNTk4._V1_UX182_CR0,0,182,268_AL_.jpg",vBS92ui_h74,['theater'],1
97,"Hate (Haine, La)","Crime, Drama",1995,0113247,http://www.imdb.com/title/tt113247,"https://images-na.ssl-images-amazon.com/images/M/MV5BNDNiOTA5YjktY2Q0Ni00ODgzLWE5MWItNGExOWRlYjY2MjBlXkEyXkFqcGdeQXVyNjQ2MjQ5NzM@._V1_UY268_CR3,0,182,268_AL_.jpg",M2Wl4li8TFo,None,10
99,Heidi Fleiss: Hollywood Madam,Documentary,1995,0113283,http://www.imdb.com/title/tt113283,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTc4NDc5NzQzNF5BMl5BanBnXkFtZTcwMDUyODkxMQ@@._V1_UY268_CR4,0,182,268_AL_.jpg",oA7M9qSJKrE,None,2
100,City Hall,"Drama, Thriller",1996,0115907,http://www.imdb.com/title/tt115907,"https://images-na.ssl-images-amazon.com/images/M/MV5BZDg3M2YzZWQtMmZjZC00NzJmLThiNDMtZjM3Mjk0MjFkOTQ0XkEyXkFqcGdeQXVyNjUwNzk3NDc@._V1_UX182_CR0,0,182,268_AL_.jpg",OlCO01s1upA,None,14
101,Bottle Rocket,"Adventure, Comedy, Crime, Romance",1996,0115734,http://www.imdb.com/title/tt115734,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTI2NDY4Mzc1Nl5BMl5BanBnXkFtZTcwNzUyNDk5MQ@@._V1_UY268_CR4,0,182,268_AL_.jpg",hspUSez-rYY,"['crime', 'off-beat comedy', 'quirky']",23
102,Mr. Wrong,Comedy,1996,0117102,http://www.imdb.com/title/tt117102,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTM0MTAxMjcyMl5BMl5BanBnXkFtZTcwMTIzMTEyMQ@@._V1_UY268_CR3,0,182,268_AL_.jpg",vUn8MuKaOxQ,None,5
103,Unforgettable,"Mystery, Sci-Fi, Thriller",1996,0118040,http://www.imdb.com/title/tt118040,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjE4MjA4MzIxMV5BMl5BanBnXkFtZTcwMTg3Mjg3NA@@._V1_UX182_CR0,0,182,268_AL_.jpg",ppsp24yW7ac,None,3
104,Happy Gilmore,Comedy,1996,0116483,http://www.imdb.com/title/tt116483,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjA4NjUxODg3Ml5BMl5BanBnXkFtZTcwNzcyODc5Mw@@._V1_UX182_CR0,0,182,268_AL_.jpg",y1emDAYCfVQ,"['test tag', 'golf', 'Adam Sandler']",99
105,"Bridges of Madison County, The","Drama, Romance",1995,0112579,http://www.imdb.com/title/tt112579,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTI0MDkxMzA2NF5BMl5BanBnXkFtZTYwNjIxMDI5._V1_UY268_CR7,0,182,268_AL_.jpg",Up-oN4NtvbM,None,23
106,Nobody Loves Me (Keiner liebt mich),"Comedy, Drama",1994,0110251,http://www.imdb.com/title/tt110251,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTM1NzQ2NjQ3Ml5BMl5BanBnXkFtZTcwNzg5NjYxMQ@@._V1_UY268_CR4,0,182,268_AL_.jpg",Rb6vdGA8Iy8,None,1
107,Muppet Treasure Island,"Adventure, Children, Comedy, Musical",1996,0117110,http://www.imdb.com/title/tt117110,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTY0NDU1MDYxMl5BMl5BanBnXkFtZTcwNjgyMTEzMQ@@._V1_UY268_CR3,0,182,268_AL_.jpg",KLUdKoCganU,['muppets'],26
108,Catwalk,Documentary,1996,0112646,http://www.imdb.com/title/tt112646,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTYxNzk1NjMxN15BMl5BanBnXkFtZTcwNjk0ODkxMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg",foBVdhrrOJ8,None,1
110,Braveheart,"Action, Drama, War",1995,0112573,http://www.imdb.com/title/tt112573,"https://images-na.ssl-images-amazon.com/images/M/MV5BNTMyNGE1ODQtYTNiNS00ZTUyLThhZjktMTgyOGZkZThlYTc3XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg",1cnoM8EiGGU,"['beautiful scenery', 'epic', 'historical', 'inspirational', 'Medieval', 'mel gibson', 'Oscar (Best Cinematography)', 'revenge', 'sword fight', 'Scotland']",237
111,Taxi Driver,"Crime, Drama, Thriller",1976,0075314,http://www.imdb.com/title/tt75314,"https://images-na.ssl-images-amazon.com/images/M/MV5BNGQxNDgzZWQtZTNjNi00M2RkLWExZmEtNmE1NjEyZDEwMzA5XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg",cujiHDeqnHY,['assassination'],104
112,Rumble in the Bronx (Hont faan kui),"Action, Adventure, Comedy, Crime",1995,0113326,http://www.imdb.com/title/tt113326,"https://images-na.ssl-images-amazon.com/images/M/MV5BZTUxMzY1N2YtZjM5NC00MmUzLThkNzEtYjNiYzg0MzI4MDc5L2ltYWdlXkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_UY268_CR6,0,182,268_AL_.jpg",q7vg8uGzLts,None,46
113,Before and After,"Drama, Mystery",1996,0115645,http://www.imdb.com/title/tt115645,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTgwODk4NDkzNF5BMl5BanBnXkFtZTcwMjA0MjUyMQ@@._V1_UY268_CR2,0,182,268_AL_.jpg",KRrUiYxr5dc,None,3
116,Anne Frank Remembered,Documentary,1995,0112373,http://www.imdb.com/title/tt112373,"https://images-na.ssl-images-amazon.com/images/M/MV5BNTMyOTkxMzA5N15BMl5BanBnXkFtZTcwNjU3MTUyMQ@@._V1_UY268_CR2,0,182,268_AL_.jpg",HFMnh-n7U7w,['Holocaust'],5
117,"Young Poisoner's Handbook, The","Crime, Drama",1995,0115033,http://www.imdb.com/title/tt115033,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTg0MTE5OTMzNV5BMl5BanBnXkFtZTcwMDM0MzkzMQ@@._V1_UY268_CR43,0,182,268_AL_.jpg",Xw6F07ChJzQ,None,1
118,If Lucy Fell,"Comedy, Romance",1996,0116606,http://www.imdb.com/title/tt116606,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTIyNjYyMjIyMV5BMl5BanBnXkFtZTcwNzE4OTUxMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg",TNTV9Txit-Q,None,2
119,"Steal Big, Steal Little",Comedy,1995,0114536,http://www.imdb.com/title/tt114536,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTM3MzkzODY2OF5BMl5BanBnXkFtZTcwNjY1OTUyMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg",9uBpp-qIIp8,None,2
121,"Boys of St. Vincent, The",Drama,1992,0106473,http://www.imdb.com/title/tt106473,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjE3NjM3NDQ0M15BMl5BanBnXkFtZTcwNzEwNjMyMQ@@._V1_UY268_CR3,0,182,268_AL_.jpg",VsRIJqOXH-U,None,2
122,Boomerang,"Comedy, Romance",1992,0103859,http://www.imdb.com/title/tt103859,"https://images-na.ssl-images-amazon.com/images/M/MV5BZDZmZDU5MGYtMTU3YS00NDczLWJmOTQtOTdlODk2NmMxZjllXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg",Sr60MOJ_fhc,['dating'],16
123,Chungking Express (Chung Hing sam lam),"Drama, Mystery, Romance",1994,0109424,http://www.imdb.com/title/tt109424,"https://images-na.ssl-images-amazon.com/images/M/MV5BMGQ5MzljNzYtMDM1My00NmI0LThlYzQtMTg0ZmQ0MTk1YjkxXkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_UY268_CR4,0,182,268_AL_.jpg",ZkyRcGGeq8E,None,4
125,Flirting With Disaster,Comedy,1996,0116324,http://www.imdb.com/title/tt116324,"https://images-na.ssl-images-amazon.com/images/M/MV5BNzM4NTAyMDE4MF5BMl5BanBnXkFtZTcwNjg1NDQ3Nw@@._V1_UY268_CR4,0,182,268_AL_.jpg",b0nE4KWZ4Io,None,12
126,"NeverEnding Story III, The","Adventure, Children, Fantasy",1994,0110647,http://www.imdb.com/title/tt110647,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTAxMjY5OTg1MjJeQTJeQWpwZ15BbWU3MDk4MTgzMjE@._V1_UY268_CR2,0,182,268_AL_.jpg",hgs5CgnBJFs,None,7
128,Jupiter's Wife,Documentary,1994,0110217,http://www.imdb.com/title/tt110217,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTI3ODIyODY4N15BMl5BanBnXkFtZTcwNjE3MjUyMQ@@._V1_UY268_CR4,0,182,268_AL_.jpg",1P8JYwOhWoc,None,1
129,Pie in the Sky,"Comedy, Romance",1996,0114131,http://www.imdb.com/title/tt114131,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTAxMTQwNTg1NjNeQTJeQWpwZ15BbWU3MDEzMzI0MjE@._V1_UY268_CR3,0,182,268_AL_.jpg",_d7KNUnJF4o,None,1
132,Jade,Thriller,1995,0113451,http://www.imdb.com/title/tt113451,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTI1NzI3MTQ2Nl5BMl5BanBnXkFtZTYwNzM5NDQ5._V1_UY268_CR4,0,182,268_AL_.jpg",x_aXAlSl02U,None,6
135,Down Periscope,Comedy,1996,0116130,http://www.imdb.com/title/tt116130,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjA0NTE0ODE0Ml5BMl5BanBnXkFtZTcwNjMxMzUyMQ@@._V1_UY268_CR4,0,182,268_AL_.jpg",pjyjP5h6PjI,None,31
137,Man of the Year,Documentary,1995,0113756,http://www.imdb.com/title/tt113756,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjY3MjczMjQwMV5BMl5BanBnXkFtZTcwNDM3OTEzMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg",uau-JNTHON8,None,1
140,Up Close and Personal,"Drama, Romance",1996,0118055,http://www.imdb.com/title/tt118055,"https://images-na.ssl-images-amazon.com/images/M/MV5BODQ1NDAyMTExMV5BMl5BanBnXkFtZTcwNDIwMDIyMQ@@._V1_UY268_CR4,0,182,268_AL_.jpg",RiRUHeUhM3U,['journalism'],16
141,"Birdcage, The",Comedy,1996,0115685,http://www.imdb.com/title/tt115685,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTM2NjExODYyOF5BMl5BanBnXkFtZTcwNTc0NjgyNA@@._V1_UX182_CR0,0,182,268_AL_.jpg",83kTQ6chG4o,None,86
144,"Brothers McMullen, The",Comedy,1995,0112585,http://www.imdb.com/title/tt112585,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTIwODk3MDU5N15BMl5BanBnXkFtZTcwMTE2NTYyMQ@@._V1_UY268_CR3,0,182,268_AL_.jpg",QEFxzbRLOmg,None,12
145,Bad Boys,"Action, Comedy, Crime, Drama, Thriller",1995,0112442,http://www.imdb.com/title/tt112442,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTY4NDk1NTU5NF5BMl5BanBnXkFtZTcwMjE2NDU2MQ@@._V1_UX182_CR0,0,182,268_AL_.jpg",ZYxO2ODedhA,None,51
146,"Amazing Panda Adventure, The","Adventure, Children",1995,0112342,http://www.imdb.com/title/tt112342,"https://images-na.ssl-images-amazon.com/images/M/MV5BNzM2MjM0MzI3OF5BMl5BanBnXkFtZTcwOTc2MDcxMQ@@._V1_UY268_CR1,0,182,268_AL_.jpg",Uwnm9QAwhzE,None,3
147,"Basketball Diaries, The",Drama,1995,0112461,http://www.imdb.com/title/tt112461,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjdlNzQxZGUtZTg5YS00ODg2LTkxMzctMDAyNmEwM2YyZjA4XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg",W5eVnwe6Pxs,"['addiction', 'heroin', 'Leonardo DiCaprio', 'Mark Wahlberg']",15
148,"Awfully Big Adventure, An",Drama,1995,0112427,http://www.imdb.com/title/tt112427,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTI0NzUwMzM1NF5BMl5BanBnXkFtZTcwNDc5ODgyMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg",HPBkA3GuvcY,None,1
149,Amateur,"Crime, Drama, Thriller",1994,0109093,http://www.imdb.com/title/tt109093,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTIwNzE5OTkxMV5BMl5BanBnXkFtZTcwMzIxMjAwMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg",GLhu37ozFx8,None,1
150,Apollo 13,"Adventure, Drama, IMAX",1995,0112384,http://www.imdb.com/title/tt112384,"https://images-na.ssl-images-amazon.com/images/M/MV5BNjEzYjJmNzgtNDkwNy00MTQ4LTlmMWMtNzA4YjE2NjI0ZDg4XkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_UX182_CR0,0,182,268_AL_.jpg",e3ZtOS4MCkk,"['moon', 'NASA', 'space']",201
151,Rob Roy,"Action, Drama, Romance, War",1995,0114287,http://www.imdb.com/title/tt114287,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjE2NTU2ODI0MV5BMl5BanBnXkFtZTcwNTIwODU2NA@@._V1_UX182_CR0,0,182,268_AL_.jpg",w0-2kzujLA8,None,44
152,"Addiction, The","Drama, Horror",1995,0112288,http://www.imdb.com/title/tt112288,"https://images-na.ssl-images-amazon.com/images/M/MV5BMWYzN2EyMmMtMTU2My00MWY2LTkyMGYtMjk0MzVkZGZiMzNjXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg",0wgIIsXz-Vk,None,2
153,Batman Forever,"Action, Adventure, Comedy, Crime",1995,0112462,http://www.imdb.com/title/tt112462,"https://images-na.ssl-images-amazon.com/images/M/MV5BNWY3M2I0YzItNzA1ZS00MzE3LThlYTEtMTg2YjNiOTYzODQ1XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg",b_KllgySsPo,"['superhero', 'superhero']",137
154,Beauty of the Day (Belle de jour),Drama,1967,0061395,http://www.imdb.com/title/tt61395,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjhjYWVjZWItZmE3OS00ZTNmLWJhYTktZGM1YWZiNDgxNTU2XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UY268_CR4,0,182,268_AL_.jpg",1nN7TYFuLy4,None,12
155,Beyond Rangoon,"Adventure, Drama, War",1995,0112495,http://www.imdb.com/title/tt112495,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTQwODgxMTA1NV5BMl5BanBnXkFtZTcwNzg0MTgyMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg",0WhJt46AhFk,None,6
156,Blue in the Face,"Comedy, Drama",1995,0112541,http://www.imdb.com/title/tt112541,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjE4MTUzMDIyMl5BMl5BanBnXkFtZTcwNzk4MDYyMQ@@._V1_UY268_CR0,0,182,268_AL_.jpg",72ue1Jqy01E,None,3
157,Canadian Bacon,"Comedy, War",1995,0109370,http://www.imdb.com/title/tt109370,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTUwNDU0NzcwMl5BMl5BanBnXkFtZTcwNzk1NjAzNA@@._V1_UY268_CR0,0,182,268_AL_.jpg",ayOlQ9If_cA,None,11
158,Casper,"Adventure, Children",1995,0112642,http://www.imdb.com/title/tt112642,"https://images-na.ssl-images-amazon.com/images/M/MV5BZThhYTlhMDUtMDhjZi00MTljLTkwMDYtOGU3ZjVlMWE4NDk4XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UY268_CR5,0,182,268_AL_.jpg",BBEB9OSfeCA,None,62
159,Clockers,"Crime, Drama, Mystery",1995,0112688,http://www.imdb.com/title/tt112688,"https://images-na.ssl-images-amazon.com/images/M/MV5BNGRlZjMzMzctZmJiYS00NzUwLWI5NDYtZmIyZjcwOGVkYmM1XkEyXkFqcGdeQXVyNTc1NTQxODI@._V1_UX182_CR0,0,182,268_AL_.jpg",YsFUoioGePc,None,14
160,Congo,"Action, Adventure, Mystery, Sci-Fi",1995,0112715,http://www.imdb.com/title/tt112715,"https://images-na.ssl-images-amazon.com/images/M/MV5BMmQ2YWFjZGItMTNiZi00ZDFmLWE3ZTAtNTZiZTI5ZjBjYzlkXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg",icu59hembVk,['Michael Crichton'],57
161,Crimson Tide,"Drama, Thriller, War",1995,0112740,http://www.imdb.com/title/tt112740,"https://images-na.ssl-images-amazon.com/images/M/MV5BMmFkY2IxNTAtMWRiNS00MWU2LWI1NDYtY2YxYTQyYTk5OTBhXkEyXkFqcGdeQXVyNDk3NzU2MTQ@._V1_UX182_CR0,0,182,268_AL_.jpg",cc0Az3IJFOU,['submarine'],103
162,Crumb,Documentary,1994,0109508,http://www.imdb.com/title/tt109508,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTc1MzcxODgwMl5BMl5BanBnXkFtZTcwMjU1NzE1Mw@@._V1_UY268_CR3,0,182,268_AL_.jpg",qXVX24JoOB8,['In Netflix queue'],17
163,Desperado,"Action, Romance, Western",1995,0112851,http://www.imdb.com/title/tt112851,"https://images-na.ssl-images-amazon.com/images/M/MV5BYjA0NDMyYTgtMDgxOC00NGE0LWJkOTQtNDRjMjEzZmU0ZTQ3XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg",MdZaOB03b1U,None,66
164,Devil in a Blue Dress,"Crime, Film-Noir, Mystery, Thriller",1995,0112857,http://www.imdb.com/title/tt112857,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTQyNTA0ODIzOV5BMl5BanBnXkFtZTcwMzg2ODUxMQ@@._V1_UY268_CR2,0,182,268_AL_.jpg",50EVm04iPLk,None,14
165,Die Hard: With a Vengeance,"Action, Crime, Thriller",1995,0112864,http://www.imdb.com/title/tt112864,"https://images-na.ssl-images-amazon.com/images/M/MV5BZjI0ZWFiMmQtMjRlZi00ZmFhLWI4NmYtMjQ5YmY0MzIyMzRiXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg",gcsk7C7FfQM,None,144
166,"Doom Generation, The","Comedy, Crime, Drama",1995,0112887,http://www.imdb.com/title/tt112887,"https://images-na.ssl-images-amazon.com/images/M/MV5BYjEwZDUyODktOGVmOC00ZjIyLTlmM2YtZDZjY2Y2ZWE4ZjMyXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg",wWTm1mQlnfg,None,3
168,First Knight,"Action, Drama, Romance",1995,0113071,http://www.imdb.com/title/tt113071,"https://images-na.ssl-images-amazon.com/images/M/MV5BOGUyZmJmM2MtMDNlZC00ZDU0LWIwODQtNGFmOWJjZjk5ZThhXkEyXkFqcGdeQXVyNjUwNzk3NDc@._V1_UX182_CR0,0,182,268_AL_.jpg",xUnz3llwIjE,None,54
169,Free Willy 2: The Adventure Home,"Adventure, Children, Drama",1995,0113114,http://www.imdb.com/title/tt113114,"https://images-na.ssl-images-amazon.com/images/M/MV5BZWY3OWY3MjUtN2E3NS00M2RkLWI5MWUtMmI4MjQ0MjFmZjM2XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg",qqOPd5jKYG4,None,10
170,Hackers,"Action, Adventure, Crime, Thriller",1995,0113243,http://www.imdb.com/title/tt113243,"https://images-na.ssl-images-amazon.com/images/M/MV5BODg0NjQ5ODQ3OF5BMl5BanBnXkFtZTcwNjU4MjkzNA@@._V1_UX182_CR0,0,182,268_AL_.jpg",Ql1uLyuWra8,None,35
171,Jeffrey,"Comedy, Drama",1995,0113464,http://www.imdb.com/title/tt113464,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTc4MjM1Njc3NF5BMl5BanBnXkFtZTcwNzI0OTgyMQ@@._V1_UY268_CR3,0,182,268_AL_.jpg",dhOHvdiLaDI,None,6
172,Johnny Mnemonic,"Action, Sci-Fi, Thriller",1995,0113481,http://www.imdb.com/title/tt113481,"https://images-na.ssl-images-amazon.com/images/M/MV5BNTdhYjEzYTEtYTkwZC00NzgxLWI0ZWEtYmEyMGZhOWYwMjE2XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg",U_8BVWHSU_o,None,53
173,Judge Dredd,"Action, Crime, Sci-Fi",1995,0113492,http://www.imdb.com/title/tt113492,"https://images-na.ssl-images-amazon.com/images/M/MV5BYmM1NzUyY2YtOTU4My00ZmFmLWI4ZjYtYzJlM2JlOTBhZmIzXkEyXkFqcGdeQXVyNjE5MjUyOTM@._V1_UX182_CR0,0,182,268_AL_.jpg",43-BefmjMFg,None,62
174,Jury Duty,Comedy,1995,0113500,http://www.imdb.com/title/tt113500,"https://images-na.ssl-images-amazon.com/images/M/MV5BN2RlNGM4NjEtNjUxZC00YjA2LThjYjQtMDdkNDA1YzNlNzJjXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg",bdKOtQlUS6s,None,10
175,Kids,Drama,1995,0113540,http://www.imdb.com/title/tt113540,"https://images-na.ssl-images-amazon.com/images/M/MV5BNTNmN2QyNTgtMTk0ZC00NmFhLWJlNzctZmMyYTczZTYyMzA1XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg",U9a5tZSKDOU,"['controversial', 'New York City', 'Nudity (Full Frontal)']",20
176,Living in Oblivion,Comedy,1995,0113677,http://www.imdb.com/title/tt113677,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTQ3NjAwMDc3MV5BMl5BanBnXkFtZTcwNDg2NTgxMQ@@._V1_UY268_CR1,0,182,268_AL_.jpg",OaTEaKhXfzM,None,13
177,Lord of Illusions,Horror,1995,0113690,http://www.imdb.com/title/tt113690,"https://images-na.ssl-images-amazon.com/images/M/MV5BNDg1OTc0MDQwNl5BMl5BanBnXkFtZTcwMjQ3NDk0NA@@._V1_UX182_CR0,0,182,268_AL_.jpg",YyJvOuxZDHY,None,8
178,Love & Human Remains,"Comedy, Drama",1993,0107447,http://www.imdb.com/title/tt107447,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTcxMzQ2OTk5OF5BMl5BanBnXkFtZTcwMDUxNDMzMQ@@._V1_UY268_CR1,0,182,268_AL_.jpg",_1cjHboN8Mw,None,1
179,Mad Love,"Drama, Romance",1995,0113729,http://www.imdb.com/title/tt113729,"https://images-na.ssl-images-amazon.com/images/M/MV5BNDE0NTQ1NjQzM15BMl5BanBnXkFtZTYwNDI4MDU5._V1_UY268_CR4,0,182,268_AL_.jpg",BzJaAn20O_g,None,2
180,Mallrats,"Comedy, Romance",1995,0113749,http://www.imdb.com/title/tt113749,"https://images-na.ssl-images-amazon.com/images/M/MV5BYTNjYTA4OGItZGZmMy00ODkzLTk3ZDgtNDdhODk1YjBiMWI4L2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg",_eVo7aBze1w,None,36
181,Mighty Morphin Power Rangers: The Movie,"Action, Children",1995,0113820,http://www.imdb.com/title/tt113820,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTc3NDc4MjU2NV5BMl5BanBnXkFtZTcwNzY4NjUyMQ@@._V1_UY268_CR3,0,182,268_AL_.jpg",yVJYRsCIzWE,None,17
183,Mute Witness,"Comedy, Horror, Thriller",1994,0110604,http://www.imdb.com/title/tt110604,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTQwMjczODAyOV5BMl5BanBnXkFtZTcwNDA5NjQyMQ@@._V1_UY268_CR0,0,182,268_AL_.jpg",Ss5Hw3uiArs,None,2
184,Nadja,Drama,1994,0110620,http://www.imdb.com/title/tt110620,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTk2NTE5MDI4MV5BMl5BanBnXkFtZTcwODM4MDMzMQ@@._V1_UY268_CR43,0,182,268_AL_.jpg",3L5f9EXKE5I,None,2
185,"Net, The","Action, Crime, Thriller",1995,0113957,http://www.imdb.com/title/tt113957,"https://images-na.ssl-images-amazon.com/images/M/MV5BYWU1YjQ3NTUtZjZkZi00ZDc5LTgyZTgtNzkxMTIzNzUwZGY0XkEyXkFqcGdeQXVyNDk3NzU2MTQ@._V1_UX182_CR0,0,182,268_AL_.jpg",46qKHq7REI4,['computers'],112
